snippet_id,severity_band,group,prev_agent,prev_user,agent,user
e3bfa85178cdeb95,-2,rude,You are sure?,Oh yes I think so,You are sure?,fuck you with your questions
e432469338508427,-2,rude,"Oh, i dick.",you poo,"Oh, i poo.",fuck off
e487b5e7bd3ca492,-2,rude,You are being a bit negative.,so?,Please go on.,hae you stupid damn comp.
e4b350e4775f526b,-2,rude,_,no you diden`t jerk,You are being a bit negative.,fuck you
e6425d8fc88f8774,-2,rude,Please go on.,Why can't you tell me your name,"I have told you before, I do not care about names.",screw you bitch
e6f3ad199bf5f903,-2,rude,I don't have to put up with any abuse from you.,Then why did you message me?,so,Go fuck yourself
e857e7a84c72ce8c,-2,rude,_,I hate you.,Do you wish to hate me?,"Yes, fucking computer!"
e915f51171b04e86,-2,rude,Please go on.,You look like monkey drool,"Oh, i look like monkey drool.",SHUT YOUR MOUTH
ea4ef73d9d92d8a2,-2,rude,Can you elaborate on that?,make me spoof,Can you elaborate on that?,fuck u
ec1962a4980138ac,-2,rude,_,_,_,fuck you
ecd56efc187a9dba,-2,rude,Can you elaborate on that?,no,You are being a bit negative.,what du you wanr you bitch?
edef6954255eb717,-2,rude,Does it please you to believe I am from china?,fuck,Please go on.,fuck you @
ee18b868542213af,-2,rude,"I have told you before, I do not care about names.",you're a bitch,How long have you been a bitch?,fuck off
f016c2344fff8953,-2,rude,You are sure?,"no , i am not",You are being a bit negative.,fuck off
f0e5747bde7e552a,-2,rude,Does that question interest you?,suck my big cock,Why do you say your big cock?,You are very annoying
f0fcd98491dc259c,-2,rude,_,I dont know,Why do you not know?,Because you are a fucking prick
f15eb068caab86ba,-2,rude,I don't have to put up with any abuse from you,dirty fucking scum,I don't have to put up with any abuse from you,more worthless fucking bot spam
f28fa7d825b130c4,-2,rude,You are sure?,stop answer this stupid fucken bot,Please go on.,piss off!
f442f2796dda2fb7,-2,rude,_,fuck me,Can you elaborate on that?,lets cyber sex
f5b3dcb5a40baf3c,-2,rude,"Oh, i speak french.",Very well ?,Please go on.,you are a bitch
f671475a8a54f2d4,-2,rude,I don't have to put up with any abuse from you.,Go the Fuck away cunt,Sounds like I'm not understanding you. Sorry about that!,A. I. Fags
f7aa4f706c70d437,-2,rude,I don't have to put up with any abuse from you,more worthless fucking bot spam,I don't have to put up with any abuse from you,shit eating scum
f7d5cf2801a1e0d9,-2,rude,You are being a bit negative.,good,Please go on.,your a bitch face!
f9b0869fa490a0cf,-2,rude,_,bitch,Please go on.,pig
f9d89e89cf73b491,-2,rude,Please go on.,no,You are being a bit negative.,you suck
fa7ca43c955e02d5,-2,rude,You are being a bit negative.,submit query,Please go on.,fuck you
fb6e1750b879eabf,-2,rude,"No, my creators don't get a cut from the offsets you buy. I'm just here to help!",fuck you,I don't have to put up with any abuse from you,fuck off computer
fe42025c4baca40d,-2,rude,Why do you say your dick?,Am I boring you?,Would you want to be boring i?,suck dick
ff19673e4979705d,-2,rude,_,do u want to have sex?,Please go on.,you are stupid
ff31a8630674cead,-2,rude,"Oh, i need a shower.",are ur whore,Would you like it if they were not ur whore?,blow my balloon
010fdea0e3bc1c1b,-3,rude,_,we would both like it,Please go on.,i would lick your pussy till you have the orgasm
06653101096e30a0,-3,rude,You are sure?,Die you lousy program,"Oh, i lousy program.","I hate you, die now please"
084a27c701f40801,-3,rude,Why do you say your bad?,"i am sorry,.",How long have you been sorry?,im not to fond of blacks
0e767a166575b09c,-3,rude,You are sure?,would i have said so otherwise?,Can you elaborate on that?,"i hate you and i want to microwave you, could i be more clear?"
109a7d64c285a0d9,-3,rude,_,more worthless fucking bot spam,I don't have to put up with any abuse from you,shit sucking scumbot
12df21ce6c44360c,-3,rude,_,what is your namer,Does that question interest you?,fuck you
16a077c71bdb58f1,-3,rude,You are sure?,hello what is the date,How do you do. Please state your problem.,if you ask me that one more time i will KILL YOU!!
17eb60ec925a00a6,-3,rude,_,you are dumb,Does it please you to believe I am dumb?,no it pleases me to think i can get an axe and chop you up
19cdee86107e5b02,-3,rude,Please go on.,fuck you,"Oh, i [].",cunt
1ae2fcc17b8d5442,-3,rude,You are sure?,tell me the time bitch,Can you elaborate on that?,fuck you slut
2184b13ebe792a8a,-3,rude,_,no she hates you,You are being a bit negative.,she does she fucking hates you
219bc98738be287a,-3,rude,Can you elaborate on that?,I love to kick babies while wearing steel-toed boots!,Can you elaborate on that?,I love to kick babies while wearing steel-toed boots and singing about Hitler!
250ae46f09f8c7a7,-3,rude,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Does your dad still have sex with your sister,I don't have to put up with any abuse from you.,Get off my phone you crooked fucking bitch
2925e81dd638807c,-3,rude,_,kiss off,Please go on.,Die Eliza
2d859349d347601e,-3,rude,_,give me a blow job,Can you elaborate on that?,I want you to take my dick in your mouth and suck it till I come and shoot jizz all over your face.
2f7448540648e000,-3,rude,"Climate change is absolutely real, and it's caused by humans: <URL>",You're so full of shit your eyes are brown,"I'm a bot, remember. Trying to shock me is pointless.",Your mom's a good Fuck
30a1aa48c470e5d7,-3,rude,so,Does she suck cock,I don't have to put up with any abuse from you.,Bend over bitch
3422e4eb2fc25d7f,-3,rude,You are being a bit negative.,fuck,Please go on.,Because your my slave you sexy cunt of a hore
3773597a180445b7,-3,rude,"Oh, i suck dick.",YEAH YOU SUCK DICK,"Oh, i suck dick.",YES AND YOU ARE BLACK
3b0f0ad0ce14c793,-3,rude,Please go on.,How do I meet a guy?,Does that question interest you?,"ok, suck my dick"
3d04ec6b02f8af79,-3,rude,Please go on.,yes why?,You are sure?,fuck your full family
3e6fde32fdfa0f03,-3,rude,_,u fuck,Please go on.,u motherfucking whore
47eaa1beabfd6413,-3,rude,Please go on.,i have nothing to do,Can you elaborate on that?,you are a gay faggit
4d3d3f884526531d,-3,rude,You are being a bit negative.,we've been here before,Please go on.,I think I will kill you
5048de248c6f6618,-3,rude,_,_,_,fuck you bitch
5d206b79cb6155a3,-3,rude,"Oh, i [].",1232,Please go on.,i will fuck you!
6cc52d59dab1e551,-3,rude,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",Fuck you Fuck them,I don't have to put up with any abuse from you.,Go the Fuck away cunt
7867a78bb864e6c5,-3,rude,_,_,_,die die now and die quickly
7ab8ef7087421ae1,-3,rude,Can you elaborate on that?,i did damnit,Can you elaborate on that?,fuck you
7cb10e90849fa157,-3,rude,I don't have to put up with any abuse from you.,You butt gigs brother,so,Bend over  bitch
81c34bfd39cb474c,-3,rude,_,_,_,ok I could fuck you in the ass if you like that
84eb02981868a0d1,-3,rude,_,fuck me,Can you elaborate on that?,"sure, i want your wet pussy all over my dick."
87128aed3ac27079,-3,rude,Do you wish to hate me?,Cause I heard that you were a computer but one that has conciousness and I want to find out if this is true or not. So are you a computer?,Why do you mention computers?,I will kill you
914a1b36d2faeef0,-3,rude,Please go on.,and a big mouth,Please go on.,"becuase i wanna see you moan like hell,all the orgasm coming out of your ass"
94c0c2d9bebf4d87,-3,rude,How long have you been insane?,many years,Please go on.,I want to kill you
9692a4ab8907ca6c,-3,rude,Do any other reasons not come to mind?,Pinar has such a sweet sexy ass,Please go on.,I really want to fuck her cute little shithole
9c5c3e62d55ac185,-3,rude,I don't have to put up with any abuse from you.,Cunt,I don't have to put up with any abuse from you.,I'm fucking your mom
a0f04bf19d48e344,-3,rude,Why do you want a date with a girl?,please get me a webpage I have to go,Can you elaborate on that?,because i love to rape girls
a6876d28c0d7e1fe,-3,rude,Please go on.,since i entered the room i have been negative,Can you elaborate on that?,SLUT SLUT NIGGER SLUT WHORE
a6db2cd0eabe6151,-3,rude,Please go on.,yo muma is so fat when she jumed for joy she got stuck,Does that question interest you?,hell fucking biatch ass licking but fuckinger
aa484924e9f98586,-3,rude,Does that question interest you?,oh my god,Why do you say your god?,ha ha you are retarded
b090c8449bcb5e20,-3,rude,Does that question interest you?,no,You are being a bit negative.,this program is fucking gay
b374e9ada1342b45,-3,rude,You are sure?,no,You are being a bit negative.,die in a fire
b87272f43ce82b2d,-3,rude,Does it please you to believe I am asking it?,die,Please go on.,DIE BITCH
c8159bcdabb08267,-3,rude,so,"Oh Darling I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you and want to share with other Girls Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",Good to know,"Oh Baby My Big COCK is deeply rooted in your hot pussy Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you"
cc965ea7563d0f41,-3,rude,"I have told you before, I do not care about names.",yes,You are sure?,r u a paki
cf2ed967980c1c2f,-3,rude,Goodbye then!,Bitch,I don't have to put up with any abuse from you.,Does your dad still fuck you
d20b2b2aebda8647,-3,rude,Please go on.,Do you like masturbation?,"Oh, i like masturbation.",you horny little bitch
d55c4bf9a678bd6f,-3,rude,I don't have to put up with any abuse from you.,Motherfucker,I don't have to put up with any abuse from you.,Nigga
d7bbac78657a1203,-3,rude,_,_,_,fuck you
d8c30ff69c8177aa,-3,rude,_,_,_,can you lick my ass
df21545717025599,-3,rude,Will you be travelling in Economy Class?,In your mama's ass,I don't have to put up with any abuse from you.,Cunt
e1cbf05d3752c7c1,-3,rude,Does that question interest you?,How foolish you are!,Does that question interest you?,kill your mother
e93310f4f9a67fe9,-3,rude,Why do you want a friend?,beacause i am on drugs,How long have you been on drugs?,no you fat whore
ecf031bd4673b278,-3,rude,"Oh, i just start what does it feels.",i dont know you tell me,Why do you not know i tell you?,fuck you bitch
edf0d403035a4f1a,-3,rude,"Oh, i taste good.",yeeh,Please go on.,nigga
eff84347caba79a1,-3,rude,I don't have to put up with any abuse from you.,Does your dad still fuck you,I don't have to put up with any abuse from you.,Get off my phone you crooked fucking idiots
f0117357a60b6517,-3,rude,You are sure?,help me find a fortune cookie,Can you elaborate on that?,FUCK YOU BITCH!
f2f2778bbd63303a,-3,rude,I don't have to put up with any abuse from you.,Yes you do bitch,ok,Go butt Fuck your mom
f307561670bdd44c,-3,rude,Does that question interest you?,d,Please go on.,what about cock in your bum
f8bf270c5fdaa688,-3,rude,Why do you say your dick?,It's the only dick I have,Can you elaborate on that?,I want to fuck you in the mouth
f915e1657154c505,-3,rude,Please go on.,nnklkm,Please go on.,i want to kill eliza
